 reviewerID,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,No_Of_Reviews,P_Filtered
qw-Gzg80jAiPf52qDWth2Q,6,19,3,33,17,12,8,0,0,19,15.7895
qwjsGf-SKNeAn9O47_HoPQ,0,1,0,0,0,0,0,0,0,1,100
qwjtYhl4shmsO3oTRObyjg,0,14,1,0,0,1,0,0,0,14,100
qwmrOiTgdAb0TIbwg7GLVQ,12,25,6,81,21,14,10,3,3,25,19.2308
qWRQUVMb3y0m41aXi_PagA,0,6,1,2,2,1,0,0,1,6,100
qWuZdirTTykP1lYKtRYMFw,0,12,1,2,0,1,0,0,0,12,100
qX1r1rP9D2b6aYmqt_vGBA,0,6,1,1,0,0,0,0,0,6,100
qXraOQPb1NHPqorRNVuHuw,0,1,0,0,0,0,0,0,0,1,0
qXvGJGpBsLicUTXx96R8HQ,0,2,0,1,1,0,0,0,0,2,0
qy90H2bxzAbuKB5pmBxWrw,9,35,1,29,1,1,0,1,0,35,14.2857
qye7BhIUexf4eXDdiZZHdA,0,1,0,0,0,0,0,0,0,1,100
QyPF8N1REWYE8IOeQmy5Ww,55,7,0,4,1,1,0,0,0,7,12.5
qyrr1IVvxgTV3Be7NJsS1g,0,1,0,0,1,0,0,0,0,1,100
qyUfsTjDZa6mdEJAXuzqRg,0,7,0,0,1,0,0,0,0,7,100
qYyiSoTSAPMo5TIYLDB0Ww,2,6,0,1,1,0,0,0,0,6,11.1111
qZ_tTxQlq3HiqlAp37BWbA,2,4,0,2,0,0,0,0,0,4,100
qZ7tg0zDrtTKiKazgIBYsQ,0,4,0,1,1,1,0,1,0,4,100
qZnWv6Gw4bPW_R57KzwjmA,3,11,0,4,0,2,1,0,0,11,18.1818
r0BgHbuA_8XIoISeJkVIYg,0,1,0,0,1,0,1,0,0,1,100
r16QkUtASgCuX9M_CNykWA,0,7,0,9,5,9,0,0,0,7,100
r1GQcCXHL3dF93OvDosOaw,2,40,8,11,3,1,0,0,0,40,5
r1LG-0ThZTtV5Un4DF2_rA,2,4,0,0,1,0,0,0,0,4,100
R2KCVpFDGf4-YCAiW6Im4A,12,61,0,38,9,3,6,1,0,61,19.3548
r2qvmMKRjVAGsJqUmbTCzA,0,16,0,0,0,0,0,0,0,16,100
r2soZRIIBPltjL2OTTk2cg,0,3,0,0,0,0,0,0,0,3,100
r2x95KYg9UAYgHiNZNzTIA,0,3,0,0,0,0,0,0,0,3,100
R35RfQLq-9NLScKGHcPnEQ,2,5,5,4,2,1,0,0,0,5,0
r44RT_RSbLcLT054Psaijw,0,2,0,0,0,0,0,0,0,2,0
r4BdhAObsz6meBy66TmIrA,4,11,0,2,0,2,1,0,0,11,100
R57Sg-lKyHf6mozFOphO5A,2,3,0,6,2,4,2,0,0,3,0
R5gtpmlLCf9spaDVzXV-5Q,22,8,0,0,0,0,0,2,0,8,0
R67_W_HXmsO-bd872AKw8Q,224,588,217,221,63,86,97,463,7,588,15.7895
r6dObyPqo0_MO6T7-SDW0w,1,3,0,3,0,1,0,0,0,3,100
r6HSjYwmk1nJr4y_fGQzag,0,1,0,0,0,0,0,0,0,1,100
R76APODha9jJQ7PKX4V3yQ,0,1,0,0,0,0,0,0,0,1,0
r78pH80NQOXurB62BjkG_A,0,3,0,1,1,1,0,0,0,3,100
r7CwLC7NMx-ruu7IxUXsHQ,0,2,0,0,0,0,0,0,0,2,100
r7cxjaarLuoKujF70uvr1Q,3,12,1,1,1,0,0,0,0,12,7.69231
r8R_AT_APfZm7wJLFREI7w,0,17,0,3,1,1,0,0,0,17,100
r8zFlNLFK7xcKoha0P1NLg,7,3,0,0,0,0,0,0,0,3,0
r9AMZ9OVc9P2SPTNYuW-mA,0,1,0,0,0,2,0,0,0,1,100
Ra1q1K5Zq-rbMXO4g_CIuQ,4,1,0,0,0,0,0,0,0,1,0
RADhraVLTYRJIvz3F1TUBw,0,1,0,0,0,0,0,0,0,1,0
RAWFvvL3C40JwNk4MAOwOQ,17,97,4,40,10,7,7,29,0,97,19.5876
RBIAlGfOsXOU2coK4xbNTg,0,3,0,0,0,0,0,0,0,3,0
rBsrq1no96mSBxGjIYURhA,11,52,8,6,1,3,0,4,0,52,13.2075
rBYdgzWDqWwVmqbhRBAVLQ,7,14,0,7,9,5,2,0,1,14,93.3333
rC8lMASd5A3VbdVUn-qq-A,3,22,1,10,1,2,0,0,0,22,18.1818
rcIvH88NgFZ33pPp_cHoBQ,0,1,0,0,0,0,0,0,0,1,100
RclPvq7yA-zq1UowrLqj8g,1,67,4,21,6,2,6,0,0,67,13.6986
rcN7oKCT1EyyB_dHR5iEWw,0,1,0,0,0,1,0,0,0,1,0
rcnehMgbNqk9hcrAK9mbpQ,0,4,0,5,1,0,0,0,0,4,100
rCRvxkhhy28UX5LIuVJvlA,16,13,0,4,2,0,2,0,0,13,100
rcuxT7EbX0UhWBBnUarspg,0,1,0,0,0,0,0,0,0,1,100
rCx7tb3toOJUsvdOeqYY0g,1828,657,70,5807,4614,3068,3328,60,62,657,18.5801
rD8FKBeFoF7RsWJ8dPbrDw,0,2,0,2,0,0,0,0,0,2,0
rDHwfxyrDbVgq4Qz280mqw,0,1,0,0,0,0,0,0,0,1,100
rDo5m0Sewy83T21BNdigUw,4,2,0,2,2,1,0,0,0,2,100
Rdrk5ajjb0SRnk76TYxZWw,134,45,6,93,45,33,27,19,3,45,15.2174
rdvgApMxjRtaxKWi0v2jBw,0,2,0,7,1,0,0,0,0,2,100
re3yWHUxQIj9hY22-3v7vA,0,1,0,1,1,0,0,0,0,1,100
Rf1OnAfNgPxNZYyPdx0_aw,14,14,0,4,1,2,13,62,1,14,6.66667
rF2V4LPlRbrzuSt04aBfJQ,0,2,0,13,0,2,0,0,0,2,0
rf-hqAxCmMPIBxBHc5RcTA,0,1,0,0,0,0,0,0,0,1,100
rFj5jLeNzcAH_PF5wEhz3Q,0,6,0,2,0,0,0,0,0,6,100
rG0ZzGCmJO92bGFf3-iHsw,0,3,0,1,0,0,0,0,0,3,100
r-G7qahbzEzbpdrWQUqF6A,0,1,1,1,1,0,0,0,0,1,100
rgB2taesrIZMHPekwqPfEw,0,7,0,1,0,1,0,0,0,7,100
rgIr05tY7gXK-zTobBYZVg,0,4,0,3,0,1,0,0,0,4,100
rgNMG9jlZQjXge-XyZHJ_g,0,5,1,3,0,2,1,0,0,5,100
rGNSdwyY6SlYavQHSHbpUg,7,8,0,4,1,2,0,0,0,8,100
rgUmN6maCglhiFQX2C1k5A,1,2,0,1,0,0,0,0,0,2,100
rh3Gw01aoVeZIuHrQVR9MA,0,7,0,0,0,0,0,0,0,7,100
rH4Nh21rm3gQSLB5qGx92g,18,38,2,44,18,27,3,0,0,38,5.26316
rhBqSKPLTQLM5CAEV3jRMg,0,16,0,5,1,0,0,0,0,16,100
rHRQWJGDH6ZkSZG31nCyDA,1,1,0,2,0,0,0,0,0,1,100
rhXEhrXC9XS39or2KE4CPA,0,6,0,0,0,0,0,0,0,6,100
rhZyF-zSJMgpuPAOF1ttYQ,0,11,1,1,0,1,0,0,0,11,100
rj5bB6UGjmrKeC7HzWK8zg,0,5,0,0,0,0,0,0,0,5,100
rj9mMejGRWwh20z6aZqAEQ,0,2,1,1,0,0,0,0,0,2,100
rJIM75aumaoPg-3Ect1L3A,0,6,0,5,4,4,0,0,0,6,100
rJiwljXJc-pd0EsLeu4_-Q,0,2,0,4,2,2,0,0,0,2,100
rJJMvLgppVshF-UrHRGeHQ,1,12,0,11,4,6,2,0,0,12,16.6667
rJPMv6PPcrgf7w4sk3UhBQ,0,5,0,1,0,2,0,0,0,5,100
rJWRWGPnadV6BQkfrgEBuw,0,1,0,0,0,0,0,0,0,1,0
rK7q-6etTEiYiOkhdB0Frg,0,3,1,0,0,0,0,0,0,3,100
rKoAiDmPgXjzr1yCWDDevg,0,1,0,0,0,0,0,0,0,1,100
rLonvCPYBMz1oFQQOKGysA,0,1,0,0,0,0,0,0,0,1,100
rLuK7WsnUkXU7IdAH3HF6Q,14,10,0,6,2,1,0,0,0,10,10
rLyzyx5SGUR8Gyj6N9BVuQ,0,3,1,3,1,0,2,0,0,3,100
rMbfxloifbBAMz-ON_aRSw,0,4,0,0,0,0,0,0,0,4,100
RMHG_viMG5tXS9E5qzJfSw,5,41,3,23,10,10,16,43,0,41,0
rMjb6s03G2RWrVJpfZdVrg,1,12,0,16,7,5,0,0,1,12,100
rMZ5_HKKP0O-hyDxg1GSCQ,0,1,0,0,0,0,0,0,0,1,100
rnCF95b7yusQnDdalBz6sA,7,4,0,3,0,0,0,0,0,4,0
rnDEpIgZf5cVSrB1mWpHrQ,0,1,0,0,0,0,0,0,0,1,100
rngcjsmhf1OvAvfeWgyt0w,0,3,0,2,1,0,0,0,0,3,100
rnnFqLUSEgmEpPca4Srkxg,0,2,0,0,0,0,0,0,0,2,100
rNOLrKiKbYtAh4UzygkHCg,0,10,1,9,0,1,0,0,0,10,100
rORJcrqAJrdHMKp-L-5ETQ,5,43,10,28,9,11,34,3,0,43,0
Rot68bhxFMYgbZKmsKlA1g,7,14,0,8,6,1,0,0,0,14,0
ROwg9ieY2mu4oW6r46WC-A,0,18,1,2,1,1,0,0,0,18,10.5263
rPg3F-ImtHxJwpf0Rm4HGQ,34,11,0,54,48,23,14,0,2,11,100
rpK40ZN2rNFJLhfdlQqS-Q,25,46,3,61,19,9,26,46,2,46,10.1695
RPrWXP-jL_H-yW82Jeh6Og,0,17,5,18,13,14,0,0,0,17,11.7647
rpX_N9hPQB2CetEsc8NTzg,0,1,0,0,0,1,0,0,0,1,100
rQ0prjKwzD20VIyWd2y5nQ,43,10,0,17,11,17,10,0,0,10,18.1818
rq98b7c4miDH1LZt--SDug,0,1,0,0,0,0,0,0,0,1,100
rQkDmqrCmy9xBMQop7vVJA,10,21,0,14,8,2,0,0,0,21,8.69565
rqmsoRPg8NLkXLJY_UZmPw,1,4,0,3,3,2,0,0,0,4,100
rqPqJ2fVKkxLHcISDyCu7A,811,40,0,131,78,34,156,0,4,40,100
RQrkzTIYZYYfFR9jLUSjnw,0,1,0,0,0,0,0,0,0,1,0
rqY0AQMUtoDQnfgxCNuKgw,56,316,34,263,75,32,34,2,5,316,18.6544
rr8TphZrca1F-7-0Mk9A-g,2,69,0,34,14,7,1,0,1,69,17.3913
RRqiPVrBH6J7UHeoR0Amxw,30,82,6,38,18,17,26,132,3,82,18.0723
RRWptzH7-Fam2lQ1q7RpCw,0,7,2,2,0,0,0,0,0,7,12.5
rrYDunw9epLSWdCMVxFdvA,1,5,0,0,0,0,0,0,0,5,100
RRz1wYaADdj3gMbPvy0zwg,0,1,0,0,0,0,0,0,0,1,0
rrzify83J1Lkw9Vs2t0BFw,0,1,0,0,0,0,0,0,0,1,100
rsc7aaGKlwb34-RHU58FEA,0,1,0,1,0,0,0,0,0,1,100
rsIvlwUMATnI8qAqyOEA9g,0,1,0,0,0,0,1,0,0,1,100
rsoJ1w1Swunt7WwGPqULGQ,13,17,6,13,1,3,0,8,0,17,15
RSSq-gNzbSD_yWpdtxdMQQ,124,355,79,703,462,278,88,50,10,355,14.3243
rtCQHW9SRGY1NPc3yY5ptw,0,2,0,0,0,0,0,0,0,2,100
rUA4D5SjHZRWcDeaGfd8jQ,1,10,0,3,1,5,1,0,0,10,7.69231
ruOwFhdY-bY5SXQPziPcnA,0,6,0,6,5,4,0,0,0,6,100
rUvDIlVVLvf3pLHSalA52w,4,4,0,0,0,0,0,2,0,4,0
rUWL6Ta62HTUFQzcb79zzg,0,13,0,5,1,2,0,0,0,13,100
rV_lIqpDrNxmoY-vchY9Ew,7,3,0,2,0,1,0,0,0,3,100
rV4Kj9BFAYTTenzUL96h2Q,1,5,0,4,2,2,0,0,0,5,100
rv6ZvSmVXf2Be26FZPm9JA,0,5,0,4,0,0,0,0,0,5,100
RvvwCDaTs4_vO5LHTeEtSA,10,25,0,6,1,2,1,0,0,25,0
RVWlQI87v0lZDQPcqOvJkg,0,9,1,3,0,2,0,0,0,9,11.1111
RvX4jhYe-vax3p4UIvYgkQ,9,12,3,2,1,2,1,1,0,12,16.6667
rW10bspsHMmksWuUvTyA6g,0,3,0,1,1,0,0,0,0,3,0
rwITAjMNSClxxyiyD4-gJQ,27,300,31,299,153,78,90,28,6,300,2.18069
rWjSEy3ciJa6p04weqy4Jw,32,114,6,102,50,52,47,37,2,114,17.094
rWKIpr0jPBr11ho_pm1rtA,208,15,1,27,3,17,5,120,1,15,13.3333
RwxOz41eFmi2-JZ8BlSazg,0,1,0,0,0,0,0,0,0,1,0
rWZEgOWEm7k-bviarQeZzg,25,17,0,58,48,4,0,0,5,17,100
Rx_vSgbSXYpXFNnn-KHgtA,0,3,0,1,0,0,0,0,0,3,0
rxGXLlYM7_4XvKhHaidDFA,0,4,0,0,0,0,0,0,0,4,100
rXObq-pyUcoz_SgXDdqLBg,0,1,0,0,0,0,0,0,0,1,100
rXZzKozIDfbn7BMEidHSGw,0,3,0,0,0,0,0,0,0,3,100
RypJ6_X5ksd3F5nufWPaqQ,81,93,7,91,40,30,31,1,1,93,7.52688
rYqpDrkKQyfmlF6vACzBtQ,0,2,0,0,0,0,0,0,0,2,100
rYzS6XvBrM6SbYrmDwI0kA,0,1,0,0,0,0,0,0,0,1,100
rzIM_-2anKGjIP9jZ40TEA,14,1,0,1,0,0,0,0,0,1,100
RzjtTDH983sIvLC08_-leA,2,2,0,2,0,0,0,0,0,2,0
rZxXZr7aEJg-FI9c4sK6yw,0,29,2,11,3,1,1,0,0,29,100
s_Etx8-j4RT4z6UELAC2RA,298,6,2,7,3,4,5,0,2,6,100
s_FJyGk5uvXHxtutoiyPTw,0,1,0,0,0,0,0,0,0,1,100
s_gJ7YHTcQd6e2cm0HmJOg,0,1,0,0,0,0,0,0,0,1,100
S0mlhV4mugOh4j7l4ixyKQ,339,723,185,2742,2163,1350,1710,53,41,723,17.7353
s1-Ml-V9WVDOfQbO0Zppjg,2,52,8,36,12,7,13,0,0,52,19.2308
s1Y5KRSn1dHHLIwM1MQguA,0,14,0,8,2,0,0,0,0,14,100
s22jyht0cBIkcjogYATXqw,6,2,0,4,0,0,0,0,0,2,0
s2hxZCyD5QNVM86W9nuoZg,0,2,0,0,0,0,0,0,0,2,100
s2LHbcRhBTYpd35Ofj0d2w,16,32,0,27,17,28,4,1,2,32,15.1515
s3t23SgM1qCSKBJeiZ5ZAQ,0,1,0,0,0,0,0,0,0,1,100
S4-75-tMdZ2s7OJSpWrX-w,17,1,0,0,0,0,0,8,0,1,0
s5m34YfFqCEfwxNTYrKwYQ,8,1,0,2,1,1,0,0,0,1,0
S5x3bBh7tXL70N2gLZn1ZQ,5,203,21,63,24,13,3,152,1,203,9.52381
s69xLgsSMsg-L75-BeLL6g,0,1,0,0,0,0,0,0,0,1,100
s7Z8AhGGKZis0EzgmSVfOg,63,7,0,14,6,7,0,0,1,7,14.2857
s8OrYoeKPr71Lf04IxoLaA,11,11,0,4,0,0,0,0,1,11,9.09091
s9ecDcVmFTvw3kLITFE99A,1,1,0,0,0,0,0,0,1,1,100
s9oEz4w68FWUfDAU2FvB-A,0,1,0,0,0,0,0,0,0,1,100
sA0cu2Bx0_86WP6KeC3NgA,0,8,0,2,0,2,0,0,0,8,100
sAA1plG_R70S6AVgnkhsVQ,0,1,0,1,0,0,0,0,0,1,100
saAYwYJYMznWwa3mKY3qPQ,1,3,0,2,1,1,0,0,0,3,100
sanSvRu8kFJgapEQQsepqg,0,1,0,1,0,0,0,0,0,1,100
sB46OjQ-akfxKDtfZyjViQ,0,6,0,1,1,0,0,0,0,6,100
sb86BBktjsINvFgWlx82pw,0,5,0,1,0,0,0,0,0,5,100
sBfTIivRyPa_kd0ZreD6FA,0,10,1,7,0,3,0,0,0,10,100
sbItBZC576s2vbM4gVRK7w,0,1,0,0,0,0,0,0,0,1,100
sbrUz4rcLA9O1T530hIMDA,1,64,33,46,10,9,3,8,1,64,10.9375
sC6bJF2AE4f-tqJ8w4UoSQ,5,22,0,21,18,16,2,2,0,22,0
sC-9tXAH5UswNnpVbUiQJA,0,1,0,1,1,1,0,0,0,1,100
scL6AqiMiYt5I9H-RJjfUw,2,13,3,8,1,0,0,3,0,13,15.3846
sCUyivvqjveDvsn3a8PwVg,0,5,0,0,0,0,0,0,0,5,100
scyLZbo_fDTi9-hpyOZTHA,54,30,1,25,12,6,3,14,2,30,9.67742
sdEZhspzeu_jLhFKanqW0Q,0,1,0,0,0,0,0,0,0,1,100
sD-FEJIGffZqgjnIGPjpwQ,0,1,0,7,0,2,0,0,0,1,100
sdgGYPHZ30NS6Eicptk2vQ,0,2,0,0,0,0,0,0,0,2,100
sdtI1a035g6yHsgO4gNeEg,0,11,0,4,1,1,2,0,1,11,100
SdvMv-BydffCXpThAytTrA,5,15,5,11,1,4,1,7,0,15,6.66667
s-EBlToo_-jhKTRF6l-Zxg,0,1,0,0,0,0,0,0,0,1,100
SeKNoL_L8M5yIvdIBT1uxA,3,55,32,27,7,5,1,0,0,55,14.2857
seO33z1eM3xDa0x_O2jpgQ,0,7,1,3,1,1,0,0,0,7,14.2857
SFfodKN3eNm_QuhHmUmEnw,11,1,0,1,1,1,0,0,0,1,0
sFMhJk36ZH5aB7K5rO72lg,153,143,0,319,270,253,128,30,11,143,13.6986
SfX6Ecl_HdpuK-rUAJly9g,197,8,0,7,1,0,6,35,1,8,11.1111
sg0praqBzLvAjLMIrD0Few,8,25,0,2,1,1,0,0,0,25,12
sG3IYFb5PU-iP6M36nPUVw,1,2,0,0,1,1,0,0,0,2,100
SGmTbAvuLekOuK2r1N_PuA,37,72,24,159,114,101,29,0,6,72,11.1111
sgV4hqBBGZA67mJJvHUgGw,0,2,0,0,0,0,0,0,0,2,100
sGxNp5pYglNtm_9KAR6GvQ,9,6,0,7,1,0,0,1,0,6,16.6667
sHAHXU3T1NMRKJ-Dvu8BdA,0,1,0,0,0,0,0,0,0,1,100
ShGlFRtJiieW3r1kScprbg,6,34,6,31,21,4,16,0,2,34,14.2857
ShHLepe-SEDeWJRHwMBjPg,95,160,81,452,435,309,443,17,13,160,4.32099
sHl4-q-zFvx8LOsaL4C2fQ,0,2,0,0,0,0,0,0,0,2,100
SI04b3kVraa9VZ6B1xo5sQ,0,1,0,0,0,0,0,0,0,1,0
sI9qKo-i2fGPxNBfJEY-kw,0,1,0,0,0,0,0,0,0,1,0
siMVmcx6xad11s9tcZQkyw,0,11,0,4,0,1,0,0,0,11,100
sisr8VtCbsZIAOsozPiUkg,0,7,0,1,0,0,0,0,0,7,100
sJ4kHYm0yz3V-lvCdw3F-g,0,1,0,0,0,0,0,0,0,1,0
sJAaH39iEB6nGU0qPO1ryA,0,2,0,0,0,0,0,0,0,2,100
sjGGNJ_zp5gguCylbTOsnQ,0,6,0,0,0,0,0,0,0,6,100
sJgttUaBzkoMR5LZPRdv8g,0,1,0,0,0,0,0,0,0,1,100
sK3G287o_ApnzV9IRgPIzg,9,3,0,1,0,0,0,0,0,3,100
sK4Fx2j_Wijm6iqwU12tTg,0,11,0,18,6,19,0,0,0,11,90.9091
SKBIYwc40Fp89cbCXcC0bw,7,24,1,9,4,0,0,0,0,24,16
SK-NBfg1NWmynErVGFQy4A,11,73,4,60,12,7,6,22,0,73,17.5676
skPF-lU8P0J8_TxSlFxGEw,0,1,0,0,0,0,0,0,0,1,100
skQ1BRsa15VSDCxnNLL4eg,0,1,0,0,0,0,0,0,0,1,0
sLpidZi0ViR0tLjcClTwnw,0,1,0,4,4,0,0,0,0,1,100
slRq4NgJ2PbC3V0iiMg3VA,0,4,0,1,0,0,0,0,0,4,100
slseKNpstg_Nge72ZSUeMg,0,3,0,0,0,0,0,0,0,3,100
SlVW_zJVIUKeMAg9v5eGbQ,9,8,0,3,1,0,0,0,0,8,11.1111
sMfjDqTsdOaXfdofodNJMw,0,2,0,2,2,0,0,0,0,2,100
SmOyv3zRg6Kf_mTyIBgnHA,9,1,0,0,0,0,0,0,0,1,0
SMw6OXjMpZv3SviL8dWY1A,24,2,0,0,0,0,0,0,0,2,0
smxfTO_QZI7TKJ5mN-NYDg,0,15,0,2,0,0,0,0,0,15,100
smynk4ELvXxOy4_345HG3Q,1,12,0,6,0,3,0,0,0,12,100
sNCGEA8LX_dJSxc6jktCqA,9,3,0,0,2,0,0,0,1,3,0
SNFrobr2rhlOxcKPrKmgSw,7,74,46,93,21,27,11,0,1,74,10.8108
snNnGVlZkD-0LuAG4UK0Uw,1,44,12,89,52,15,4,1,1,44,9.09091
sNPNsHtdNlSQOJJntrwaFw,0,15,0,0,0,1,0,0,0,15,100
sNUD7INzDJYtuj6jAuIMRg,9,28,0,13,5,0,1,33,0,28,17.2414
sO-9vVwNZw8hTrv6HBGSuw,0,2,0,0,2,0,0,0,0,2,0
soBpaxz4VIPNYP5i6ghNtQ,0,5,0,1,1,0,0,0,0,5,100
sOH_Sj__MvCUZAmGWZ7gPw,0,3,0,0,0,0,1,0,0,3,100
soRBmKfjsXRv1FB0-oQKnw,0,7,0,1,1,1,0,0,0,7,100
sOWJ2tnLZIveHzuqyaJ39g,2,4,0,1,0,0,1,0,0,4,100
sPfSth-PVWChwUMH5PQqfQ,0,19,7,22,21,32,3,0,0,19,100
spxHxO1RX2Mml_GyVA6FXQ,0,3,0,1,0,0,0,0,0,3,100
Sq38DkC17-EscRd9KkCfIw,97,46,4,21,10,7,5,25,0,46,15.2174
sq8wGpA2moVf-8Mr_ua8Ow,0,1,0,0,0,0,0,0,0,1,100
Sqjr9nYCVrUEnjUuxbPSvw,35,2,0,4,1,1,2,0,0,2,0
SQZjWOXerkzIZ8Wp8_juHQ,0,1,0,0,0,0,0,0,0,1,0
srJbDSMLJXzx-mpzRcnWig,0,4,0,0,0,0,0,0,0,4,100
sRK5N18e0ZBgYNodu7LzpQ,20,31,1,21,6,14,3,0,1,31,16.129
SrLSYZFBY8MIt92ao8qA7A,0,2,0,0,0,0,0,0,0,2,0
Ss_n5IY0rT2lEcwzoECAYA,12,18,0,6,3,6,1,0,0,18,15
sS9KTgHWnU8AqtyGkHKjmw,0,1,0,0,0,0,0,0,0,1,100
sSLtgpnWQ0YXMK4lobCs-w,1,6,0,7,0,0,1,0,0,6,16.6667
st0LEuWhj9Tgwq88WvrKew,0,5,0,1,0,3,0,0,0,5,100
St5u6epqtXK_VGlsJPnsA,7,78,6,10,4,7,4,0,0,78,7.5
stbxDfcWWhHuIbPCEu1vpQ,0,1,0,0,0,0,0,0,0,1,100
sTeaHV9Oi_wrDUPlzWwdUQ,2,1,0,0,0,0,0,0,0,1,100
sthN0XGzIXux9ssE_JGU9g,0,3,0,1,0,0,0,0,0,3,14.2857
sTILRBBisAT4clUKaZTK0Q,33,272,45,250,81,107,30,0,1,272,10.1083
stJiLEaxZL2pqTXSm9akLA,0,22,1,11,0,0,0,0,0,22,17.3913
stJRTqdMLwIazsL59G-9ig,0,2,0,3,0,1,0,0,0,2,100
stjx8k4_Dlkmqyw2cXrK8Q,0,6,0,1,1,1,0,0,0,6,100
sTTYwjbUzlkKbogBzDdzFw,0,4,0,1,0,1,0,0,0,4,100
StYuEMDMWO1IOdMz5zgE8Q,13,108,42,175,49,207,18,1,4,108,14.6789
sUr-aMrvtMrj07tW5JcpeQ,3,20,5,1,0,0,1,0,0,20,100
sUtCuYsVMnHNnOUUM9Y29A,2,10,2,14,4,4,2,0,0,10,100
sUYSQj5ImJwa4ZTzIdLzZw,0,13,0,0,0,0,0,0,0,13,100
sVeIaXN9EqY01ma0NQqhnw,26,4,1,0,0,0,0,0,0,4,100
sVer7l3TKwICjZ6liQD53Q,15,60,6,9,1,3,2,1,0,60,98.3333
svgOVj7ObkosvcAs6qlIxA,0,34,12,16,3,2,0,0,0,34,100
sVs-vj0XW2QuUr10vQG0AQ,23,1,0,1,1,3,0,0,0,1,0
sVTMJX-XRUsQtmeQ-pEQmQ,1,2,0,1,0,1,0,2,0,2,0
svubg1Wx1hGs0fwAWxeBTw,7,67,9,61,25,14,1,0,0,67,16.1765
SVXD1XOCUhO3pooY1TxgmQ,2,12,0,5,3,7,1,3,2,12,16.6667
sW4NSPVc9ByF-yyyR0O1pg,2,9,1,6,0,2,0,0,0,9,11.1111
sWrjdxKglIuIcidhqEWyCw,10,14,4,11,4,2,0,0,0,14,100
SWRyrlmA4KfgVr_cajSqww,37,52,4,60,13,24,5,12,2,52,12.963
sWtuw7O4L9PASlXoRPtdrQ,2,36,2,19,4,3,0,0,2,36,11.1111
SXeMGP5lNgc03z7cl9Xihg,7,287,15,150,58,62,49,40,3,287,19.244
sxg4CJGFnNJ6FBR54Rsjaw,0,3,0,0,0,0,0,0,0,3,100
sXJXrsD2SDh69QHOih_gmg,0,3,0,3,3,2,0,0,0,3,100
Sxq_DwiNOQn157ZIZB5BKw,5,1,0,1,0,0,0,0,0,1,0
SXS6kwWJ0MqG2DUKW5DRlw,20,74,0,27,15,16,3,0,0,74,9.33333
SYg5NXFz8bS5D6RuvVm0dA,6,8,0,2,1,0,0,1,1,8,11.1111
syhZy8ZTSZYa9FYK3TA7zQ,1,5,0,1,1,1,0,0,0,5,100
syK32UfgGk17U1Q7g_KjDA,13,2,1,1,1,0,0,0,0,2,100
sYKrVY2EpXW3w8jLq65F9g,1,4,1,7,5,2,0,0,0,4,100
syP1A2MCmFguLQsRZ3yMSw,0,41,8,12,2,1,0,0,0,41,4.87805
sYTSpqQZw8PGQ4ZO1Gh57g,0,1,0,0,0,0,0,0,0,1,100
sZj3lYUXT8eu2OUzKXMcHQ,0,3,0,0,0,0,0,0,0,3,100
sZm-j-rvkv1vrYPqpbvqvw,0,9,1,16,5,2,3,0,0,9,100
sZo-AQkZgrcBjYKFlfB5nQ,221,269,19,1061,828,796,161,233,11,269,18.9003
sZUBNdmEDHYU_1cx2lMpEQ,0,2,0,0,0,1,0,0,0,2,100
t_hEsld990dLmElaZ1gbbA,4,55,2,35,19,7,3,0,1,55,17.8571
t0FCSfG2Aha7YqxDPovwOA,0,1,0,0,0,0,1,0,0,1,100
t0pijHpSu6_G2B7ojX921A,7,2,0,2,1,0,0,0,0,2,100
t0q2A_wRdoVYifuwHGiUrg,0,4,0,0,0,0,0,0,0,4,100
T1A_GqIsfaLu6IYWfAiC7Q,2,10,3,10,2,2,0,0,0,10,10
t2MfF-v-xFAwJqC_gkIQ9g,0,1,0,0,0,0,0,0,0,1,100
T2sxp4M0XId87UHFRrgqoA,8,3,0,4,1,2,0,0,0,3,0
T2tySE507z3GDB8Y3BC9uw,4,16,1,18,12,14,0,0,0,16,12.5
t3ymiMjVczRwpHOQDlc_Aw,0,1,0,0,0,0,0,0,0,1,100
T46ojvIGnZ5XjBUr-3rwsw,12,17,6,43,7,13,1,1,0,17,5.88235
t5Op5T5EOYlR1DknyZ-t2g,0,1,0,2,1,2,0,0,0,1,0
T5umUmit_b7zzy-TxwzidQ,1,5,0,7,4,2,0,0,0,5,0
t6T750paEMhLY3QvvIUNyA,9,6,0,5,3,8,8,0,0,6,100
t6UXtciVfxgoHlwcsXI1rw,2,22,0,4,3,4,1,0,0,22,100
t7AN5IJVbaisOEeVcLI64g,0,9,0,1,1,0,0,0,0,9,15.3846
t7DFCOhBAPiJQHQ2TDZSBQ,0,18,2,12,3,1,0,0,0,18,100
t7NKOWjycGalbiIPDU2KYQ,0,3,0,0,0,2,0,0,0,3,100
t8C70kuKpSBMgZrPuqDLng,4,25,1,1,0,0,1,0,0,25,100
t97VfqUNIjbpTpzNKxnPFg,0,1,0,0,0,0,0,0,0,1,100
t9NhoFA6HrpQf2zz9tkwDA,0,1,0,0,0,0,0,0,0,1,100
t9qvGgP95v4qO_EW0fYjRA,0,3,0,0,0,0,0,0,0,3,100
